Datetime;solar_mw;wind-speed;humidity;average-wind-speed-(period);average-pressure-(period);temperature;;;
25/07/2020 08:00;11492;9.1;90;10;29.95;66;;;
25/07/2020 09:00;11922;10.7;90;10;29.94;66;;;
25/07/2020 10:00;12276;10.7;90;15;29.92;66;;;
25/07/2020 11:00;12737;10.7;68;18;29.9;66;;;
25/07/2020 12:00;13102;10.7;50;13;29.91;66;;;
25/07/2020 13:00;13453;10.7;68;6;29.95;66;;;
25/07/2020 14:00;14017;10.7;84;6;29.93;66;;;
25/07/2020 15:00;14433;10.7;87;7;29.9;66;;;
25/07/2020 16:00;14606;10.7;81;6;29.91;66;;;
25/07/2020 17:00;14512;9.3;81;8;29.91;67;;;
25/07/2020 18:00;14378;9.3;70;11;29.89;67;;;
25/07/2020 19:00;14161;9.3;57;21;29.88;67;;;
25/07/2020 20:00;13758;9.3;47;15;29.91;67;;;
25/07/2020 21:00;13478;9.3;63;7;29.95;67;;;
25/07/2020 22:00;12949;9.3;70;0;29.93;67;;;
25/07/2020 23:00;12022;9.3;80;6;29.9;67;;;
26/07/2020 00:00;10979;9.3;67;3;29.91;67;;;
26/07/2020 01:00;10238;10.1;62;11;29.92;66;;;
26/07/2020 02:00;9654;10.1;56;16;29.89;66;;;
26/07/2020 03:00;9345;10.1;49;16;29.89;66;;;
26/07/2020 04:00;9568;10.1;51;13;29.92;66;;;
26/07/2020 05:00;9195;10.1;66;3;29.95;66;;;
26/07/2020 06:00;9645;10.1;90;5;29.94;66;;;
26/07/2020 07:00;10269;10.1;90;3;29.92;66;;;
26/07/2020 08:00;10990;10.1;84;3;29.94;66;;;
26/07/2020 09:00;11648;8.7;75;11;29.94;69;;;
26/07/2020 10:00;12343;8.7;56;18;29.91;69;;;
26/07/2020 11:00;13022;8.7;37;21;29.9;69;;;
26/07/2020 12:00;13898;8.7;66;6;29.94;69;;;
26/07/2020 13:00;14701;8.7;73;5;29.99;69;;;
26/07/2020 14:00;15427;8.7;84;3;29.98;69;;;
26/07/2020 15:00;16072;8.7;75;3;29.96;69;;;
26/07/2020 16:00;16511;8.7;81;6;29.97;69;;;
26/07/2020 17:00;16798;7.3;78;8;29.97;66;;;
26/07/2020 18:00;16926;7.3;70;16;29.95;66;;;
26/07/2020 19:00;16652;7.3;48;17;29.96;66;;;
26/07/2020 20:00;16036;7.3;34;16;29.99;66;;;
26/07/2020 21:00;15411;7.3;70;5;30.02;66;;;
26/07/2020 22:00;14714;7.3;81;0;30;66;;;
26/07/2020 23:00;13501;7.3;86;3;29.95;66;;;
27/07/2020 00:00;12259;7.3;87;0;29.96;66;;;
27/07/2020 01:00;11257;14.4;84;11;29.96;63;;;
27/07/2020 02:00;10535;14.4;78;16;29.94;63;;;
27/07/2020 03:00;10128;14.4;70;24;29.96;63;;;
27/07/2020 04:00;9914;14.4;65;20;29.97;63;;;
27/07/2020 05:00;9868;14.4;70;10;29.99;63;;;
27/07/2020 06:00;10294;14.4;84;8;29.98;63;;;
27/07/2020 07:00;10829;14.4;81;13;29.96;63;;;
27/07/2020 08:00;11495;14.4;87;8;29.97;63;;;
27/07/2020 09:00;12346;10.3;87;15;30;65;;;
27/07/2020 10:00;13291;10.3;87;14;30;65;;;
27/07/2020 11:00;14314;10.3;75;15;30.01;65;;;
27/07/2020 12:00;15368;10.3;63;11;30.03;65;;;
27/07/2020 13:00;16201;10.3;70;9;30.05;65;;;
27/07/2020 14:00;16720;8.7;84;6;30.03;65;;;
27/07/2020 15:00;16870;10.3;90;8;30.01;65;;;
27/07/2020 16:00;16729;10.3;87;8;30.01;65;;;
27/07/2020 17:00;16551;7.3;81;6;29.99;63;;;
27/07/2020 18:00;16148;7.3;81;11;29.98;63;;;
27/07/2020 19:00;15646;7.3;63;10;29.97;63;;;
27/07/2020 20:00;14942;7.3;61;9;29.98;63;;;
27/07/2020 21:00;14442;7.3;63;9;30;63;;;
27/07/2020 22:00;13791;7.3;80;3;29.99;63;;;
27/07/2020 23:00;12831;7.3;80;5;29.98;63;;;
28/07/2020 00:00;11877;7.3;78;3;29.99;63;;;
28/07/2020 01:00;10979;7.9;67;6;29.98;60;;;
28/07/2020 02:00;10314;7.9;65;8;29.96;60;;;
28/07/2020 03:00;9869;7.9;51;15;29.98;60;;;
28/07/2020 04:00;9580;7.9;49;15;30.02;60;;;
28/07/2020 05:00;9466;7.9;56;10;30.05;60;;;
28/07/2020 06:00;9521;7.9;83;0;30.02;60;;;
28/07/2020 07:00;9607;7.9;86;0;29.99;60;;;
28/07/2020 08:00;10080;7.9;78;6;30.01;60;;;
28/07/2020 09:00;10909;9.6;72;6;30.01;62;;;
28/07/2020 10:00;11906;9.6;70;9;30;62;;;
28/07/2020 11:00;12776;9.6;54;17;30.01;62;;;
28/07/2020 12:00;13459;9.6;52;10;30.04;62;;;
28/07/2020 13:00;13955;9.6;63;10;30.07;62;;;
28/07/2020 14:00;14470;9.6;70;3;30.03;62;;;
28/07/2020 15:00;14816;9.6;72;7;29.99;62;;;
28/07/2020 16:00;15175;9.6;75;10;30;62;;;
28/07/2020 17:00;15273;12.7;78;11;29.99;59;;;
28/07/2020 18:00;15194;12.7;80;14;29.95;59;;;
28/07/2020 19:00;14960;12.7;67;20;29.92;59;;;
28/07/2020 20:00;14408;12.7;63;21;29.94;59;;;
28/07/2020 21:00;13895;12.7;72;7;29.98;59;;;
28/07/2020 22:00;13331;12.7;83;9;29.97;59;;;
28/07/2020 23:00;12377;12.7;83;9;29.96;59;;;
29/07/2020 00:00;11360;12.7;90;11;29.97;59;;;
29/07/2020 01:00;10495;12.6;90;13;29.96;60;;;
29/07/2020 02:00;9832;12.6;83;18;29.94;60;;;
29/07/2020 03:00;9471;12.6;70;22;29.92;60;;;
29/07/2020 04:00;9117;12.6;63;16;29.95;60;;;
29/07/2020 05:00;8944;12.6;78;5;30.01;60;;;
29/07/2020 06:00;8937;12.6;90;7;30.01;60;;;
29/07/2020 07:00;8967;12.6;87;7;29.97;60;;;
29/07/2020 08:00;9334;12.6;86;9;29.99;60;;;
29/07/2020 09:00;10147;10.1;83;13;29.99;62;;;
29/07/2020 10:00;10947;10.1;78;18;29.97;62;;;
29/07/2020 11:00;11770;10.1;68;21;29.94;62;;;
29/07/2020 12:00;12528;10.1;63;15;29.96;62;;;
29/07/2020 13:00;13174;10.1;73;7;30;62;;;
29/07/2020 14:00;13781;10.1;84;5;29.97;62;;;
29/07/2020 15:00;14242;10.1;87;3;29.94;62;;;
29/07/2020 16:00;14669;10.1;83;5;29.94;62;;;
29/07/2020 17:00;14965;9;83;7;29.93;61;;;
29/07/2020 18:00;15128;9;81;14;29.89;61;;;
29/07/2020 19:00;14972;9;65;17;29.86;61;;;
29/07/2020 20:00;14450;9;61;16;29.89;61;;;
29/07/2020 21:00;13967;9;72;3;29.93;61;;;
29/07/2020 22:00;13441;9;83;5;29.9;61;;;
29/07/2020 23:00;12448;9;80;6;29.87;61;;;
30/07/2020 00:00;11377;9;80;8;29.9;61;;;
30/07/2020 01:00;10446;11.7;86;9;29.9;60;;;
30/07/2020 02:00;9854;11.7;80;13;29.88;60;;;
30/07/2020 03:00;9522;11.7;73;21;29.85;60;;;
30/07/2020 04:00;9401;11.7;68;16;29.88;60;;;
30/07/2020 05:00;9562;11.7;81;7;29.93;60;;;
30/07/2020 06:00;9976;11.7;86;5;29.9;60;;;
30/07/2020 07:00;10650;11.7;83;8;29.87;60;;;
30/07/2020 08:00;11226;11.7;90;13;29.87;60;;;
30/07/2020 09:00;11770;11.4;87;10;29.86;61;;;
30/07/2020 10:00;12018;11.4;87;18;29.83;61;;;
30/07/2020 11:00;12407;11.4;75;23;29.81;61;;;
30/07/2020 12:00;12654;11.4;68;21;29.84;61;;;
30/07/2020 13:00;12961;11.4;73;3;29.87;61;;;
30/07/2020 14:00;13201;11.4;84;3;29.87;61;;;
30/07/2020 15:00;13223;11.4;87;3;29.85;61;;;
30/07/2020 16:00;13123;11.4;87;10;29.85;61;;;
30/07/2020 17:00;13092;9.7;84;8;29.85;64;;;
30/07/2020 18:00;13173;9.7;81;15;29.82;64;;;
30/07/2020 19:00;12953;9.7;63;18;29.8;64;;;
30/07/2020 20:00;12701;9.7;59;16;29.81;64;;;
30/07/2020 21:00;12674;9.7;68;3;29.84;64;;;
30/07/2020 22:00;12309;9.7;78;7;29.8;64;;;
30/07/2020 23:00;11452;9.7;81;7;29.77;64;;;
31/07/2020 00:00;10543;9.7;81;7;29.76;64;;;
31/07/2020 01:00;9846;10.5;81;13;29.76;63;;;
31/07/2020 02:00;9465;10.5;78;7;29.74;63;;;
31/07/2020 03:00;9211;10.5;68;20;29.74;63;;;
31/07/2020 04:00;9132;10.5;63;15;29.76;63;;;
31/07/2020 05:00;9247;10.5;73;5;29.8;63;;;
31/07/2020 06:00;9762;10.5;81;8;29.78;63;;;
31/07/2020 07:00;10431;10.5;78;7;29.75;63;;;
31/07/2020 08:00;11099;10.5;84;7;29.76;63;;;
31/07/2020 09:00;11588;5.8;87;6;29.75;64;;;
31/07/2020 10:00;12053;5.8;73;6;29.72;64;;;
31/07/2020 11:00;12499;5.8;61;14;29.7;64;;;
31/07/2020 12:00;12903;5.8;59;10;29.75;64;;;
31/07/2020 13:00;13230;5.8;73;5;29.78;64;;;
31/07/2020 14:00;13756;5.8;87;0;29.77;64;;;
31/07/2020 15:00;14226;5.8;87;5;29.75;64;;;
31/07/2020 16:00;14794;5.8;90;7;29.76;64;;;
31/07/2020 17:00;15142;14.9;90;13;29.75;62;;;
31/07/2020 18:00;15293;14.9;87;22;29.73;62;;;
31/07/2020 19:00;15128;14.9;70;25;29.71;62;;;
31/07/2020 20:00;14647;14.9;61;22;29.73;62;;;
31/07/2020 21:00;14340;14.9;68;14;29.77;62;;;
31/07/2020 22:00;13766;14.9;84;8;29.76;62;;;
31/07/2020 23:00;12787;14.9;87;7;29.74;62;;;
1/08/2020 00:00;11712;14.9;81;8;29.76;62;;;
1/08/2020 01:00;10947;8.6;65;8;29.76;75;;;
1/08/2020 02:00;10398;8.6;57;14;29.74;75;;;
1/08/2020 03:00;10115;8.6;39;18;29.75;75;;;
1/08/2020 04:00;9944;8.6;29;16;29.79;75;;;
1/08/2020 05:00;10033;8.6;66;3;29.82;75;;;
1/08/2020 06:00;10530;8.6;52;3;29.81;75;;;
1/08/2020 07:00;11177;8.6;73;3;29.78;75;;;
1/08/2020 08:00;11840;8.6;57;6;29.78;75;;;
1/08/2020 09:00;12453;8.5;37;8;29.79;77;;;
1/08/2020 10:00;13080;8.5;51;15;29.76;77;;;
1/08/2020 11:00;13973;8.5;19;22;29.75;77;;;
1/08/2020 12:00;14639;8.5;49;5;29.78;77;;;
1/08/2020 13:00;15360;8.5;64;3;29.82;77;;;
1/08/2020 14:00;15987;8.5;61;0;29.8;77;;;
1/08/2020 15:00;16345;8.5;70;7;29.76;77;;;
1/08/2020 16:00;16713;8.5;53;3;29.77;77;;;
1/08/2020 17:00;17208;6.9;33;5;29.77;76;;;
1/08/2020 18:00;17131;6.9;27;17;29.74;76;;;
1/08/2020 19:00;16638;6.9;30;15;29.75;76;;;
1/08/2020 20:00;15973;6.9;62;6;29.79;76;;;
1/08/2020 21:00;15461;6.9;64;3;29.85;76;;;
1/08/2020 22:00;14687;6.9;70;0;29.84;76;;;
1/08/2020 23:00;13569;6.9;78;6;29.82;76;;;
2/08/2020 00:00;12362;6.9;73;0;29.83;76;;;
2/08/2020 01:00;11457;7.9;70;6;29.85;73;;;
2/08/2020 02:00;10830;7.9;53;14;29.81;73;;;
2/08/2020 03:00;10353;7.9;27;20;29.81;73;;;
2/08/2020 04:00;10082;7.9;33;10;29.84;73;;;
2/08/2020 05:00;10058;7.9;69;3;29.88;73;;;
2/08/2020 06:00;10490;7.9;63;3;29.88;73;;;
2/08/2020 07:00;11181;7.9;78;6;29.86;73;;;
2/08/2020 08:00;11850;7.9;72;6;29.84;73;;;
2/08/2020 09:00;12555;6.8;75;5;29.85;72;;;
2/08/2020 10:00;13232;6.8;65;11;29.84;72;;;
2/08/2020 11:00;13966;6.8;30;18;29.84;72;;;
2/08/2020 12:00;14666;6.8;23;9;29.88;72;;;
2/08/2020 13:00;15191;6.8;64;0;29.92;72;;;
2/08/2020 14:00;15244;6.8;54;0;29.9;72;;;
2/08/2020 15:00;14941;6.8;49;0;29.87;72;;;
2/08/2020 16:00;14791;6.8;67;6;29.86;72;;;
2/08/2020 17:00;14924;7.5;49;6;29.86;69;;;
2/08/2020 18:00;14898;7.5;36;15;29.83;69;;;
2/08/2020 19:00;16638;7.5;20;23;29.85;69;;;
2/08/2020 20:00;14038;7.5;21;3;29.89;69;;;
2/08/2020 21:00;13832;7.5;33;0;29.91;69;;;
2/08/2020 22:00;13312;6.9;70;0;29.89;69;;;
2/08/2020 23:00;12390;7.5;77;5;29.85;69;;;
3/08/2020 00:00;11385;7.5;75;8;29.82;69;;;
